,Date&nbsp;,League,Map,Opponent,Result,
+,08-09-08,SPL 08/09 MapTest,Destination,RorO,Loss,
+,08-08-23,MBC Survivor 15th,Byzantium,type-b,Loss,
+,08-08-23,MBC Survivor 15th,Athena,Light,Loss,
+,08-08-01,2008 Fall MST Prel..,Troy,Rumble,Win,
+,08-08-01,2008 Fall MST Prel..,Blue Storm,Rumble,Win,
+,08-08-01,2008 Fall MST Prel..,Athena,Rumble,Loss,
+,08-08-01,2008 Fall MST Prel..,Athena,Sea.Shine,Win,
+,08-08-01,2008 Fall MST Prel..,Troy,Sea.Shine,Win,
+,08-08-01,2008 Fall MST Prel..,Troy,Tazza,Win,
+,08-08-01,2008 Fall MST Prel..,Blue Storm,Tazza,Win,
+,08-07-29,2008 Fall OSL Prel..,Troy,OversKy,Loss,
+,08-07-29,2008 Fall OSL Prel..,Blue Storm,OversKy,Loss,
+,08-07-29,2008 Fall OSL Prel..,Blue Storm,[Oops]ClouD,Win,
+,08-07-29,2008 Fall OSL Prel..,Athena,[Oops]ClouD,Win,
+,08-07-09,Shinhan08 Proleague,Wuthering Heights,free,Loss,
+,08-07-06,Shinhan08 Proleague,Othello,Mind,Loss,
+,08-06-25,Shinhan08 Proleague,Othello,Hery,Win,
+,08-06-22,Shinhan08 Proleague,Othello,Shark,Win,
+,08-06-16,Shinhan08 Proleague,Wuthering Heights,BeSt,Loss,
+,08-06-16,Shinhan08 Proleague,Katrina SE,BeSt,Win,
+,08-06-09,Shinhan08 Proleague,Wuthering Heights,Lomo,Win,
+,08-06-03,Shinhan08 Proleague,Wuthering Heights,go.go,Win,
+,08-05-31,Shinhan08 Proleague,Othello,Kwanro,Loss,
+,08-05-10,Shinhan08 Proleague,Blue Storm,Mind,Loss,
+,08-05-07,Shinhan08 Proleague,Wuthering Heights,Midas,Win,
+,08-05-04,Shinhan08 Proleague,Andromeda,Anytime,Loss,
+,08-05-04,Shinhan08 Proleague,Colosseum,HiyA,Loss,
+,08-04-29,Shinhan08 Proleague,Katrina SE,HoGiL,Win,
+,08-04-26,Shinhan08 Proleague,Blue Storm,Memory,Loss,
+,08-04-20,Shinhan08 Proleague,Katrina SE,HyuN,Loss,
+,08-04-16,Shinhan08 Proleague,Andromeda,Kal,Win,
+,08-02-05,2008 Spring OSC Pr..,Zodiac,great,Loss,
+,08-02-05,2008 Spring OSC Pr..,Katrina,great,Win,
+,08-02-05,2008 Spring OSC Pr..,Fantasy II,great,Loss,
+,08-02-04,2008 Spring MST Pr..,Fantasy II,GGPlay,Loss,
+,08-02-04,2008 Spring MST Pr..,Zodiac,GGPlay,Loss,
+,08-02-04,2008 Spring MST Pr..,Katrina,GGPlay,Win,
