,Date&nbsp;,League,Map,Opponent,Result,
+,09-05-20,Shinhan08-09 Prole..,Destination,Jaehoon,Win,
+,09-05-17,Shinhan08-09 Prole..,Heartbreak Ridge,Casy,Win,
+,09-05-14,MBC Survivor 17th,Destination,Light,Win,
+,09-05-11,Shinhan08-09 Prole..,Destination,MVP,Loss,
+,09-05-05,Shinhan08-09 Prole..,Destination,BeSt,Win,
+,09-05-02,Shinhan08-09 Prole..,Neo Medusa,Movie,Win,
+,09-05-01,2009 Spring OSL Pr..,Return of the King,Hyuk,Loss,
+,09-05-01,2009 Spring OSL Pr..,Outsider,Hyuk,Loss,
+,09-05-01,2009 Spring OSL Pr..,God&#039;s Garden,Hyuk,Win,
+,09-05-01,2009 Spring OSL Pr..,God&#039;s Garden,NeeL,Win,
+,09-05-01,2009 Spring OSL Pr..,Return of the King,NeeL,Win,
+,09-04-30,MBC Survivor 17th,Carthage 2,Fantasy,Loss,
+,09-04-30,MBC Survivor 17th,Byzantium 3,Light,Win,
+,09-04-28,Shinhan08-09 Prole..,Neo Medusa,Hwasin,Win,
+,09-04-25,Shinhan08-09 Prole..,Neo Medusa,Flash,Loss,
+,09-04-16,2009 Minor League,Destination,Heart,Loss,
+,09-04-14,Shinhan08-09 Prole..,Destination,Stork,Win,
+,09-04-11,Shinhan08-09 Prole..,Outsider,HiyA,Loss,
+,09-02-07,Lost Saga MSL,Carthage,Doctor.K,Loss,
+,09-02-07,Lost Saga MSL,Neo Harmony,Kwanro,Loss,
+,09-01-18,Shinhan 2009 Winne..,Medusa,GuemChi,Loss,
+,09-01-04,Shinhan08-09 Prole..,Destination,Pusan,Win,
+,08-12-12,2008 Winter OSL Pr..,Rush Hour 3,Shine,Loss,
