p1,p2,result,date
J. Janowicz,B. Knittel,Win,11-02-02
J. Janowicz,B. Knittel,Loss,11-02-02
M. Bachinger,B. Paire,Win,11-02-02
M. Bachinger,B. Paire,Win,11-02-02
M. Bachinger,B. Paire,Loss,11-02-02
R. Bautista-Agut,E. Kirillov,Loss,11-02-02
R. Bautista-Agut,E. Kirillov,Loss,11-02-02
A. Clement,M. Kukushkin,Win,11-02-02
A. Clement,M. Kukushkin,Win,11-02-02
M. Przysiezny,R. De Voest,Loss,11-02-02
M. Przysiezny,R. De Voest,Loss,11-02-02
L. Lacko,G. Garcia-Lopez,Win,11-02-02
L. Lacko,G. Garcia-Lopez,Loss,11-02-02
L. Lacko,G. Garcia-Lopez,Loss,11-02-02
S. Bubka,K. Kravchuk,Win,11-02-02
S. Bubka,K. Kravchuk,Win,11-02-02
J. Sousa,O. Rochus,Win,11-02-02
J. Sousa,O. Rochus,Loss,11-02-02
J. Sousa,O. Rochus,Loss,11-02-02
S. Dev Varman,J. Huta Galung,Win,11-02-02
S. Dev Varman,J. Huta Galung,Win,11-02-02
D. Brown,I. Van der Merwe,Win,11-02-02
D. Brown,I. Van der Merwe,Loss,11-02-02
D. Brown,I. Van der Merwe,Loss,11-02-02
M. Cilic,I. Kunitsyn,Win,11-02-02
M. Cilic,I. Kunitsyn,Win,11-02-02
S. Bolelli,L. Grigelis,Win,11-02-02
S. Bolelli,L. Grigelis,Loss,11-02-02
S. Bolelli,L. Grigelis,Loss,11-02-02
J. Souza,M. Gonzalez,Win,11-02-02
J. Souza,M. Gonzalez,Loss,11-02-02
J. Souza,M. Gonzalez,Loss,11-02-02
F. Fognini,A. Ramos-Vinolas,Win,11-02-02
F. Fognini,A. Ramos-Vinolas,Win,11-02-02
F. Fognini,A. Ramos-Vinolas,Loss,11-02-02
B. Kavcic,M. Berrer,Loss,11-02-02
B. Kavcic,M. Berrer,Loss,11-02-02
S. Greul,M. Raonic,Win,11-02-02
S. Greul,M. Raonic,Win,11-02-02
R. Machado,T. Bellucci,Win,11-02-02
R. Machado,T. Bellucci,Loss,11-02-02
R. Machado,T. Bellucci,Loss,11-02-02
J. Ward,T. Ito,Loss,11-02-02
J. Ward,T. Ito,Loss,11-02-02
F. Cipolla,P. Cervenak,Win,11-02-02
F. Cipolla,P. Cervenak,Win,11-02-02
C. Guccione,P. Lorenzi,Win,11-02-02
C. Guccione,P. Lorenzi,Win,11-02-02
T. Robredo,R. Mello,Win,11-02-02
T. Robredo,R. Mello,Win,11-02-02
A. Kuznetsov,M. McClune,Win,11-03-02
A. Kuznetsov,M. McClune,Win,11-03-02
J. Acasuso,R. Hocevar,Win,11-03-02
J. Acasuso,R. Hocevar,Win,11-03-02
R. Kendrick,R. Harrison,Win,11-03-02
R. Kendrick,R. Harrison,Loss,11-03-02
R. Kendrick,R. Harrison,Loss,11-03-02
E. Daniilidou,A. Pavlyuchenkova,Win,11-03-02
E. Daniilidou,A. Pavlyuchenkova,Loss,11-03-02
E. Daniilidou,A. Pavlyuchenkova,Loss,11-03-02
S. Halep,A. Cornet,Loss,11-03-02
S. Halep,A. Cornet,Loss,11-03-02
U. Radwanska,B. Jovanovski,Win,11-03-02
U. Radwanska,B. Jovanovski,Loss,11-03-02
U. Radwanska,B. Jovanovski,Loss,11-03-02
K. Beck,J. Eysseric,Win,11-03-02
K. Beck,J. Eysseric,Win,11-03-02
K. Beck,J. Eysseric,Loss,11-03-02
N. Lertcheewakarn,A. Kremer,Loss,11-03-02
N. Lertcheewakarn,A. Kremer,Loss,11-03-02
B. Klein,E. Roger-Vasselin,Loss,11-03-02
B. Klein,E. Roger-Vasselin,Loss,11-03-02
J. Dokic,K. Nara,Win,11-03-02
J. Dokic,K. Nara,Win,11-03-02
J. Dokic,K. Nara,Loss,11-03-02
G. Dimitrov,I. Minar,Win,11-03-02
G. Dimitrov,I. Minar,Win,11-03-02
M. Semjan,A. Sidorenko,Win,11-03-02
M. Semjan,A. Sidorenko,Win,11-03-02
M. Semjan,A. Sidorenko,Loss,11-03-02
A. Morita,S. Zhang,Win,11-03-02
A. Morita,S. Zhang,Win,11-03-02
F. Skugor,C. Zampieri,Win,11-03-02
F. Skugor,C. Zampieri,Win,11-03-02
J. Sock,B. Phau,Win,11-03-02
J. Sock,B. Phau,Win,11-03-02
A. Clement,S. Seifert,Loss,11-03-02
A. Clement,S. Seifert,Loss,11-03-02
J. Brzezicki,J. Campozano,Win,11-03-02
J. Brzezicki,J. Campozano,Win,11-03-02
P. Galdon,F. Bagnis,Loss,11-03-02
P. Galdon,F. Bagnis,Loss,11-03-02
D. Junqueira,J. Acasuso,Win,11-03-02
D. Junqueira,J. Acasuso,Win,11-03-02
M. Yani,R. Klaasen,Win,11-03-02
M. Yani,R. Klaasen,Win,11-03-02
M. Yani,R. Klaasen,Loss,11-03-02
S. Travaglia,F. Del Bonis,Loss,11-03-02
S. Travaglia,F. Del Bonis,Loss,11-03-02
M. Gicquel,S. Bohli,Loss,11-03-02
M. Gicquel,S. Bohli,Loss,11-03-02
D. Brown,M. Ebden,Loss,11-03-02
D. Brown,M. Ebden,Loss,11-03-02
J. Millman,A. Kudryavtsev,Win,11-03-02
J. Millman,A. Kudryavtsev,Win,11-03-02
J. Millman,A. Kudryavtsev,Loss,11-03-02
J. Dasnieres De Veigy,H. Zeballos,Loss,11-03-02
J. Dasnieres De Veigy,H. Zeballos,Loss,11-03-02
B. Dabul,A. Molteni,Loss,11-03-02
B. Reynolds,M. Matosevic,Win,11-03-02
B. Reynolds,M. Matosevic,Loss,11-03-02
B. Reynolds,M. Matosevic,Loss,11-03-02
A. Kudryavtseva,O. Govortsova,Win,11-03-02
A. Kudryavtseva,O. Govortsova,Loss,11-03-02
A. Kudryavtseva,O. Govortsova,Loss,11-03-02
B. Zahlavova Strycova,P. Hercog,Win,11-03-02
B. Zahlavova Strycova,P. Hercog,Loss,11-03-02
B. Zahlavova Strycova,P. Hercog,Loss,11-03-02
S. Errani,G. Arn,Win,11-03-02
S. Errani,G. Arn,Loss,11-03-02
S. Errani,G. Arn,Loss,11-03-02
A. Bogomolov Jr,B. Tomic,Win,11-03-02
G. Lapentti,R. Dutra Da Silva,Win,11-03-02
G. Lapentti,R. Dutra Da Silva,Loss,11-03-02
G. Lapentti,R. Dutra Da Silva,Loss,11-03-02
M. Oudin,A. Pavlyuchenkova,Loss,11-03-02
M. Oudin,A. Pavlyuchenkova,Loss,11-03-02
J. Witten,M. Russell,Win,11-03-02
J. Witten,M. Russell,Win,11-03-02
J. Jankovic,L. Dominguez Lino,Win,11-03-02
J. Jankovic,L. Dominguez Lino,Win,11-03-02
R. Nadal,R. Federer,Win,11-04-02
R. Nadal,R. Federer,Win,11-04-02
A. Haider-Maurer,F. Volandri,Loss,11-04-02
A. Haider-Maurer,F. Volandri,Loss,11-04-02
L. Rosol,A. Bedene,Loss,11-04-02
L. Rosol,A. Bedene,Loss,11-04-02
B. Paire,M. Przysiezny,Win,11-04-02
B. Paire,M. Przysiezny,Win,11-04-02
M. Gonzalez,M. Teixeira,Loss,11-04-02
M. Gonzalez,M. Teixeira,Loss,11-04-02
M. Sharapova,V. Azarenka,Loss,11-04-02
M. Sharapova,V. Azarenka,Loss,11-04-02
F. Cipolla,F. Bagnis,Loss,11-04-02
F. Cipolla,F. Bagnis,Loss,11-04-02
D. Junqueira,H. Zeballos,Win,11-04-02
D. Junqueira,H. Zeballos,Win,11-04-02
D. Junqueira,H. Zeballos,Loss,11-04-02
O. Govortsova,R. Vinci,Loss,11-05-02
O. Govortsova,R. Vinci,Loss,11-05-02
B. Zahlavova Strycova,I. Benesova,Loss,11-05-02
B. Zahlavova Strycova,I. Benesova,Loss,11-05-02
A. Kleybanova,S. Peer,Win,11-05-02
A. Kleybanova,S. Peer,Win,11-05-02
R. Farah,P. Luczak,Loss,11-05-02
R. Farah,P. Luczak,Loss,11-05-02
N. Li,M. Martinez Sanchez,Win,11-05-02
N. Li,M. Martinez Sanchez,Win,11-05-02
J. Chela,A. Mannarino,Win,11-05-02
J. Chela,A. Mannarino,Loss,11-05-02
J. Chela,A. Mannarino,Loss,11-05-02
S. Querrey,M. Llodra,Loss,11-05-02
S. Querrey,M. Llodra,Loss,11-05-02
N. Massu,S. Vagnozzi,Win,11-05-02
N. Massu,S. Vagnozzi,Loss,11-05-02
N. Massu,S. Vagnozzi,Loss,11-05-02
L. Rosol,J. Janowicz,Win,11-05-02
L. Rosol,J. Janowicz,Win,11-05-02
J. Vesely,M. Bachinger,Loss,11-05-02
J. Vesely,M. Bachinger,Loss,11-05-02
B. Phau,E. Roger-Vasselin,Loss,11-05-02
B. Phau,E. Roger-Vasselin,Loss,11-05-02
T. Kamke,K. Kravchuk,Win,11-05-02
T. Kamke,K. Kravchuk,Win,11-05-02
I. Karlovic,G. Monfils,Loss,11-05-02
I. Karlovic,G. Monfils,Loss,11-05-02
K. Nishikori,P. Riba,Loss,11-05-02
K. Nishikori,P. Riba,Loss,11-05-02
S. Stakhovsky,A. Montanes,Win,11-05-02
S. Stakhovsky,A. Montanes,Win,11-05-02
S. Stakhovsky,A. Montanes,Loss,11-05-02
A. Medina Garrigues,L. Safarova,Win,11-05-02
A. Medina Garrigues,L. Safarova,Loss,11-05-02
A. Medina Garrigues,L. Safarova,Loss,11-05-02
M. Sharapova,E. Makarova,Win,11-05-02
M. Sharapova,E. Makarova,Win,11-05-02
M. Sharapova,E. Makarova,Loss,11-05-02
R. Bemelmans,T. Schoorel,Win,11-05-02
R. Bemelmans,T. Schoorel,Loss,11-05-02
R. Bemelmans,T. Schoorel,Loss,11-05-02
D. Brown,A. Clement,Win,11-05-02
D. Brown,A. Clement,Win,11-05-02
D. Brown,A. Clement,Loss,11-05-02
V. Hanescu,X. Malisse,Win,11-05-02
V. Hanescu,X. Malisse,Loss,11-05-02
V. Hanescu,X. Malisse,Loss,11-05-02
Y. Schukin,I. Minar,Loss,11-05-02
Y. Schukin,I. Minar,Loss,11-05-02
J. Isner,M. Fish,Win,11-05-02
J. Isner,M. Fish,Win,11-05-02
J. Isner,M. Fish,Loss,11-05-02
M. Cilic,P. Starace,Win,11-05-02
M. Cilic,P. Starace,Win,11-05-02
P. Capdeville,J. Acasuso,Loss,11-05-02
P. Capdeville,J. Acasuso,Loss,11-05-02
T. De Bakker,J. Ferrero,Win,11-05-02
T. De Bakker,J. Ferrero,Win,11-05-02
T. De Bakker,J. Ferrero,Loss,11-05-02
J. Benneteau,V. Millot,Win,11-05-02
J. Benneteau,V. Millot,Win,11-05-02
J. Benneteau,V. Millot,Loss,11-05-02
A. Parra Santonja,A. Petkovic,Win,11-05-02
A. Parra Santonja,A. Petkovic,Win,11-05-02
T. Smyczek,F. Romboli,Win,11-05-02
T. Smyczek,F. Romboli,Loss,11-05-02
T. Smyczek,F. Romboli,Loss,11-05-02
R. Hocevar,G. Zemlja,Win,11-05-02
R. Hocevar,G. Zemlja,Win,11-05-02
R. Hocevar,G. Zemlja,Loss,11-05-02
J. Ward,C. Niland,Win,11-05-02
J. Ward,C. Niland,Win,11-05-02
V. Azarenka,S. Arvidsson,Win,11-05-02
V. Azarenka,S. Arvidsson,Win,11-05-02
A. Falla,M. Baghdatis,Win,11-05-02
A. Falla,M. Baghdatis,Loss,11-05-02
A. Falla,M. Baghdatis,Loss,11-05-02
A. Roddick,F. Cipolla,Win,11-05-02
A. Roddick,F. Cipolla,Loss,11-05-02
A. Roddick,F. Cipolla,Loss,11-05-02
E. Vesnina,V. Zvonareva,Win,11-05-02
E. Vesnina,V. Zvonareva,Loss,11-05-02
E. Vesnina,V. Zvonareva,Loss,11-05-02
R. Harrison,J. Brzezicki,Win,11-05-02
R. Harrison,J. Brzezicki,Win,11-05-02
R. Harrison,J. Brzezicki,Loss,11-05-02
R. Gasquet,D. Gimeno-Traver,Win,11-05-02
R. Gasquet,D. Gimeno-Traver,Loss,11-05-02
R. Gasquet,D. Gimeno-Traver,Loss,11-05-02
N. Llagostera Vives,D. Safina,Win,11-05-02
N. Llagostera Vives,D. Safina,Loss,11-05-02
N. Llagostera Vives,D. Safina,Loss,11-05-02
M. Copil,R. Jouan,Loss,11-06-02
M. Copil,R. Jouan,Loss,11-06-02
D. Gremelmayr,R. Farah,Win,11-06-02
D. Gremelmayr,R. Farah,Win,11-06-02
B. Reynolds,B. Tomic,Loss,11-06-02
B. Reynolds,B. Tomic,Loss,11-06-02
A. Bogomolov Jr,M. Ebden,Win,11-06-02
A. Bogomolov Jr,M. Ebden,Loss,11-06-02
A. Bogomolov Jr,M. Ebden,Loss,11-06-02
M.Llodra/N.Zimonjic,M.Mirnyi/D.Nestor,Loss,11-06-02
M.Llodra/N.Zimonjic,M.Mirnyi/D.Nestor,Loss,11-06-02
A. Kuznetsov,M. Bachinger,Loss,11-06-02
A. Kuznetsov,M. Bachinger,Loss,11-06-02
S. Vagnozzi,D. Guez,Win,11-06-02
S. Vagnozzi,D. Guez,Win,11-06-02
B. Kavcic,G. Trujillo-Soler,Win,11-06-02
B. Kavcic,G. Trujillo-Soler,Win,11-06-02
A. Molteni,D. Junqueira,Win,11-06-02
A. Molteni,D. Junqueira,Win,11-06-02
P. Sousa,P. Lorenzi,Loss,11-06-02
P. Sousa,P. Lorenzi,Loss,11-06-02
V. Estrella,D. Munoz-De La Nava,Win,11-06-02
V. Estrella,D. Munoz-De La Nava,Loss,11-06-02
V. Estrella,D. Munoz-De La Nava,Loss,11-06-02
G. Muller,R. Sweeting,Win,11-06-02
G. Muller,R. Sweeting,Win,11-06-02
S. Greul,L. Mayer,Win,11-06-02
S. Greul,L. Mayer,Win,11-06-02
S. Greul,L. Mayer,Loss,11-06-02
B. Puc,A. Ungur,Loss,11-06-02
B. Puc,A. Ungur,Loss,11-06-02
T. Ito,C. Niland,Win,11-06-02
T. Ito,C. Niland,Win,11-06-02
T. Ito,C. Niland,Loss,11-06-02
A. Veic,G. Zemlja,Loss,11-06-02
A. Veic,G. Zemlja,Loss,11-06-02
A. Seppi,R. Stepanek,Loss,11-06-02
A. Seppi,R. Stepanek,Loss,11-06-02
E. Korolev,F. Cipolla,Loss,11-06-02
J. Zopp,R. Machado,Loss,11-06-02
J. Zopp,R. Machado,Loss,11-06-02
C. Stebe,J. Struff,Win,11-06-02
C. Stebe,J. Struff,Loss,11-06-02
C. Stebe,J. Struff,Loss,11-06-02
N. Li,M. Sharapova,Win,11-06-02
N. Li,M. Sharapova,Win,11-06-02
R. Bemelmans,M. Matosevic,Loss,11-06-02
R. Bemelmans,M. Matosevic,Loss,11-06-02
S. Bohli,R. De Voest,Win,11-06-02
S. Bohli,R. De Voest,Win,11-06-02
D. Tursunov,J. Ward,Win,11-06-02
D. Tursunov,J. Ward,Win,11-06-02
M. Youzhny,Y. Schukin,Loss,11-06-02
B.Bryan/M.Bryan,J.Cabal/E.Schwank,Loss,11-06-02
B.Bryan/M.Bryan,J.Cabal/E.Schwank,Loss,11-06-02
M. Bartoli,F. Schiavone,Loss,11-06-02
M. Bartoli,F. Schiavone,Loss,11-06-02
K. Mesaros,A. Balazs,Win,11-06-02
K. Mesaros,A. Balazs,Win,11-06-02
R. De Voest,J. Blake,Win,11-07-02
R. De Voest,J. Blake,Loss,11-07-02
R. De Voest,J. Blake,Loss,11-07-02
S. Robert,E. Donskoy,Win,11-07-02
S. Robert,E. Donskoy,Loss,11-07-02
S. Robert,E. Donskoy,Loss,11-07-02
A. Giannessi,A. Ramos,Loss,11-07-02
A. Giannessi,A. Ramos,Loss,11-07-02
R. Ramirez Hidalgo,C. Berlocq,Win,11-07-02
R. Ramirez Hidalgo,C. Berlocq,Loss,11-07-02
R. Ramirez Hidalgo,C. Berlocq,Loss,11-07-02
L. Rosol,J. Hajek,Win,11-07-02
L. Rosol,J. Hajek,Win,11-07-02
M. Sharapova,P. Kvitova,Loss,11-07-02
M. Sharapova,P. Kvitova,Loss,11-07-02
B.Bryan/M.Bryan,R.Lindstedt/H.Tecau,Win,11-07-02
B.Bryan/M.Bryan,R.Lindstedt/H.Tecau,Win,11-07-02
B.Bryan/M.Bryan,R.Lindstedt/H.Tecau,Win,11-07-02
S.Lisicki/S.Stosur,K.Peschke/K.Srebotnik,Loss,11-07-02
S.Lisicki/S.Stosur,K.Peschke/K.Srebotnik,Loss,11-07-02
B. Reynolds,J. Blake,Loss,11-07-02
B. Reynolds,J. Blake,Loss,11-07-02
J. Ward,T. Ito,Loss,11-02-03
J. Ward,T. Ito,Loss,11-02-03
F. Cipolla,P. Cervenak,Win,11-02-03
F. Cipolla,P. Cervenak,Win,11-02-03
C. Guccione,P. Lorenzi,Win,11-02-03
C. Guccione,P. Lorenzi,Win,11-02-03
T. Robredo,R. Mello,Win,11-02-03
T. Robredo,R. Mello,Win,11-02-03
B. Mitchell,B. Tomic,Win,11-02-03
B. Mitchell,B. Tomic,Loss,11-02-03
B. Mitchell,B. Tomic,Loss,11-02-03
E. Donskoy,A. Beck,Loss,11-02-03
E. Donskoy,A. Beck,Loss,11-02-03
J. Zopp,A. Arnaboldi,Win,11-02-03
J. Zopp,A. Arnaboldi,Win,11-02-03
K. Beck,G. Soeda,Win,11-02-03
K. Beck,G. Soeda,Win,11-02-03
K. Beck,G. Soeda,Loss,11-02-03
P. Petzschner,A. Bogomolov Jr,Loss,11-02-03
P. Petzschner,A. Bogomolov Jr,Loss,11-02-03
M. Copil,A. Menendez-Maceiras,Win,11-02-03
M. Copil,A. Menendez-Maceiras,Win,11-02-03
D. Meffert,U. Ignatik,Win,11-02-03
D. Meffert,U. Ignatik,Win,11-02-03
K. Anderson,D. Sela,Win,11-02-03
K. Anderson,D. Sela,Win,11-02-03
M. Klizan,S. Rieschick,Win,11-02-03
M. Klizan,S. Rieschick,Win,11-02-03
N. Mahut,G. Naso,Win,11-02-03
N. Mahut,G. Naso,Win,11-02-03
R. Bemelmans,R. Jouan,Win,11-02-03
R. Bemelmans,R. Jouan,Win,11-02-03
R. Bemelmans,R. Jouan,Loss,11-02-03
D. Brands,I. Ljubicic,Loss,11-02-03
D. Brands,I. Ljubicic,Loss,11-02-03
D. Gremelmayr,A. Mannarino,Win,11-02-03
D. Gremelmayr,A. Mannarino,Loss,11-02-03
D. Gremelmayr,A. Mannarino,Loss,11-02-03
A. Stooppini,G. Muller,Loss,11-02-03
A. Stooppini,G. Muller,Loss,11-02-03
P. Andujar,P. Starace,Loss,11-02-03
P. Andujar,P. Starace,Loss,11-02-03
I. Andreev,S. Giraldo,Win,11-02-03
I. Andreev,S. Giraldo,Loss,11-02-03
I. Andreev,S. Giraldo,Loss,11-02-03
I. Dodig,I. Marchenko,Win,11-02-03
I. Dodig,I. Marchenko,Win,11-02-03
F. Dancevic,F. Wolmarans,Win,11-02-03
F. Dancevic,F. Wolmarans,Win,11-02-03
J. Chela,C. Zampieri,Win,11-02-03
J. Chela,C. Zampieri,Win,11-02-03
D. Nalbandian,H. Zeballos,Loss,11-02-03
D. Nalbandian,H. Zeballos,Loss,11-02-03
F. Cipolla,T. Ito,Win,11-02-03
F. Cipolla,T. Ito,Win,11-02-03
A. Bogomolov Jr,B. Tomic,Win,11-03-03
G. Lapentti,R. Dutra Da Silva,Win,11-03-03
G. Lapentti,R. Dutra Da Silva,Loss,11-03-03
G. Lapentti,R. Dutra Da Silva,Loss,11-03-03
M. Oudin,A. Pavlyuchenkova,Loss,11-03-03
M. Oudin,A. Pavlyuchenkova,Loss,11-03-03
J. Witten,M. Russell,Win,11-03-03
J. Witten,M. Russell,Win,11-03-03
J. Jankovic,L. Dominguez Lino,Win,11-03-03
J. Jankovic,L. Dominguez Lino,Win,11-03-03
I. Benesova,G. Dulko,Loss,11-03-03
I. Benesova,G. Dulko,Loss,11-03-03
M. Doi,J. Groth,Loss,11-03-03
M. Doi,J. Groth,Loss,11-03-03
E. Ivanova,M. Bartoli,Loss,11-03-03
E. Ivanova,M. Bartoli,Loss,11-03-03
L. Safarova,D. Safina,Win,11-03-03
L. Safarova,D. Safina,Win,11-03-03
L. Safarova,D. Safina,Loss,11-03-03
A. Kleybanova,M. Krajicek,Win,11-03-03
A. Kleybanova,M. Krajicek,Loss,11-03-03
A. Kleybanova,M. Krajicek,Loss,11-03-03
K. Beck,E. Roger-Vasselin,Win,11-03-03
K. Beck,E. Roger-Vasselin,Win,11-03-03
S. Seifert,S. Robert,Loss,11-03-03
S. Seifert,S. Robert,Loss,11-03-03
D. Junqueira,F. Bagnis,Win,11-03-03
D. Junqueira,F. Bagnis,Win,11-03-03
K. De Schepper,N. Mahut,Win,11-03-03
K. De Schepper,N. Mahut,Loss,11-03-03
K. De Schepper,N. Mahut,Loss,11-03-03
G. Jones,D. Kudla,Win,11-03-03
G. Jones,D. Kudla,Win,11-03-03
G. Jones,D. Kudla,Loss,11-03-03
B. Paire,R. Bautista-Agut,Loss,11-03-03
B. Paire,R. Bautista-Agut,Loss,11-03-03
J. Brzezicki,R. Dutra Da Silva,Win,11-03-03
J. Brzezicki,R. Dutra Da Silva,Loss,11-03-03
J. Brzezicki,R. Dutra Da Silva,Loss,11-03-03
A. Molteni,F. Del Bonis,Win,11-03-03
A. Molteni,F. Del Bonis,Win,11-03-03
A. Molteni,F. Del Bonis,Loss,11-03-03
L. Hradecka,K. Pervak,Win,11-03-03
L. Hradecka,K. Pervak,Loss,11-03-03
L. Hradecka,K. Pervak,Loss,11-03-03
A. Kuznetsov,M. Yani,Win,11-03-03
A. Kuznetsov,M. Yani,Win,11-03-03
G. Dulko,A. Wozniak,Win,11-03-03
G. Dulko,A. Wozniak,Win,11-03-03
F. Skugor,H. Zeballos,Loss,11-03-03
F. Skugor,H. Zeballos,Loss,11-03-03
R. Harrison,L. Cook,Win,11-03-03
R. Harrison,L. Cook,Win,11-03-03
A. Bogomolov Jr,J. Witten,Win,11-03-03
A. Bogomolov Jr,J. Witten,Win,11-03-03
A. Cornet,A. Sevastova,Win,11-03-03
A. Cornet,A. Sevastova,Loss,11-03-03
A. Cornet,A. Sevastova,Loss,11-03-03
F. Volandri,A. Bedene,Loss,11-04-03
F. Volandri,A. Bedene,Loss,11-04-03
M. Teixeira,B. Paire,Win,11-04-03
M. Teixeira,B. Paire,Win,11-04-03
R. Nadal,N. Djokovic,Win,11-04-03
R. Nadal,N. Djokovic,Loss,11-04-03
R. Nadal,N. Djokovic,Loss,11-04-03
F. Bagnis,D. Junqueira,Win,11-04-03
F. Bagnis,D. Junqueira,Win,11-04-03
F. Bagnis,D. Junqueira,Loss,11-04-03
M. Gicquel,A. Di Mauro,Win,11-05-03
M. Gicquel,A. Di Mauro,Loss,11-05-03
M. Gicquel,A. Di Mauro,Loss,11-05-03
M. Trevisan,B. Paire,Loss,11-05-03
M. Trevisan,B. Paire,Loss,11-05-03
M. Zverev,A. Ungur,Loss,11-05-03
P. Carreno-Busta,B. Knittel,Win,11-05-03
P. Carreno-Busta,B. Knittel,Win,11-05-03
K. Anderson,O. Rochus,Win,11-05-03
K. Anderson,O. Rochus,Win,11-05-03
B. Mattek-Sands,V. King,Win,11-05-03
B. Mattek-Sands,V. King,Win,11-05-03
V. Troicki,F. Mayer,Win,11-05-03
V. Troicki,F. Mayer,Loss,11-05-03
V. Troicki,F. Mayer,Loss,11-05-03
P. Lorenzi,C. Salamanca,Win,11-05-03
P. Lorenzi,C. Salamanca,Win,11-05-03
E. Schwank,J. Cabal,Win,11-05-03
E. Schwank,J. Cabal,Win,11-05-03
D. Hantuchova,S. Stosur,Loss,11-05-03
D. Hantuchova,S. Stosur,Loss,11-05-03
S. Bolelli,J. Reister,Win,11-05-03
S. Bolelli,J. Reister,Win,11-05-03
M. Fischer,D. Guez,Win,11-05-03
M. Fischer,D. Guez,Win,11-05-03
P. Kvitova,C. Scheepers,Win,11-05-03
P. Kvitova,C. Scheepers,Win,11-05-03
D. Brands,F. Serra,Loss,11-05-03
D. Brands,F. Serra,Loss,11-05-03
N. Devilder,R. Machado,Win,11-05-03
N. Devilder,R. Machado,Loss,11-05-03
N. Devilder,R. Machado,Loss,11-05-03
J. Chardy,A. Bury,Win,11-05-03
J. Chardy,A. Bury,Win,11-05-03
I. Ljubicic,G. Simon,Loss,11-05-03
I. Ljubicic,G. Simon,Loss,11-05-03
J. Hajek,T. Fernandes,Win,11-05-03
J. Hajek,T. Fernandes,Win,11-05-03
J. Lemke,D. Gremelmayr,Loss,11-05-03
J. Lemke,D. Gremelmayr,Loss,11-05-03
J. Blecha,L. Lacko,Loss,11-05-03
J. Blecha,L. Lacko,Loss,11-05-03
J. Tsonga,P. Riba,Win,11-05-03
J. Tsonga,P. Riba,Win,11-05-03
T. Bellucci,P. Andujar,Win,11-05-03
T. Bellucci,P. Andujar,Win,11-05-03
M. Granollers,N. Davydenko,Win,11-05-03
M. Granollers,N. Davydenko,Win,11-05-03
J. Del Potro,M. Youzhny,Win,11-05-03
J. Del Potro,M. Youzhny,Win,11-05-03
J. Del Potro,M. Youzhny,Loss,11-05-03
C. Wozniacki,B. Jovanovski,Win,11-05-03
C. Wozniacki,B. Jovanovski,Win,11-05-03
G. Muller,A. Arnaboldi,Win,11-05-03
G. Muller,A. Arnaboldi,Win,11-05-03
G. Muller,A. Arnaboldi,Loss,11-05-03
A. Radwanska,J. Gajdosova,Win,11-05-03
A. Radwanska,J. Gajdosova,Loss,11-05-03
A. Radwanska,J. Gajdosova,Loss,11-05-03
S. Stakhovsky,J. Isner,Win,11-05-03
S. Stakhovsky,J. Isner,Win,11-05-03
S. Stakhovsky,J. Isner,Loss,11-05-03
P. Bester,C. Guccione,Loss,11-05-03
I. Van der Merwe,D. Kudla,Loss,11-05-03
I. Van der Merwe,D. Kudla,Loss,11-05-03
M. Yani,L. Gregorc,Win,11-05-03
M. Yani,L. Gregorc,Win,11-05-03
Y. Lu,F. Verdasco,Win,11-05-03
Y. Lu,F. Verdasco,Win,11-05-03
M. Raonic,F. Lopez,Win,11-05-03
M. Raonic,F. Lopez,Loss,11-05-03
M. Raonic,F. Lopez,Loss,11-05-03
A. Collarini,R. De Voest,Win,11-05-03
A. Collarini,R. De Voest,Loss,11-05-03
A. Collarini,R. De Voest,Loss,11-05-03
L. Cook,J. Witten,Loss,11-05-03
R. Kendrick,V. Estrella,Win,11-05-03
R. Kendrick,V. Estrella,Win,11-05-03
R. Kendrick,V. Estrella,Loss,11-05-03
M. Bartoli,A. Pavlyuchenkova,Loss,11-05-03
M. Bartoli,A. Pavlyuchenkova,Loss,11-05-03
F. Dancevic,D. Young,Loss,11-05-03
F. Dancevic,D. Young,Loss,11-05-03
M. Oljaca,A. Delic,Loss,11-05-03
M. Oljaca,A. Delic,Loss,11-05-03
W. Odesnik,M. Matosevic,Win,11-05-03
W. Odesnik,M. Matosevic,Win,11-05-03
G. Garcia-Lopez,T. De Bakker,Win,11-05-03
G. Garcia-Lopez,T. De Bakker,Win,11-05-03
A. Kuznetsov,M. Russell,Loss,11-05-03
A. Kuznetsov,M. Russell,Loss,11-05-03
W. Whitehouse,B. Reynolds,Loss,11-05-03
W. Whitehouse,B. Reynolds,Loss,11-05-03
D. Ferrer,A. Mannarino,Win,11-05-03
D. Ferrer,A. Mannarino,Win,11-05-03
D. Ferrer,A. Mannarino,Loss,11-05-03
J. Monaco,G. Monfils,Win,11-05-03
S. Errani,F. Schiavone,Win,11-05-03
S. Errani,F. Schiavone,Loss,11-05-03
S. Errani,F. Schiavone,Loss,11-05-03
J. Blake,M. Phillips,Win,11-05-03
J. Blake,M. Phillips,Win,11-05-03
B. Tomic,M. Matosevic,Win,11-06-03
B. Tomic,M. Matosevic,Win,11-06-03
D. Gremelmayr,R. Jouan,Win,11-06-03
D. Gremelmayr,R. Jouan,Win,11-06-03
N. Ciric,J. Janowicz,Win,11-06-03
N. Ciric,J. Janowicz,Win,11-06-03
